State,State Code,Year,Year Code,Race,Ten-Year Age Groups,Ten-Year Age Groups Code,Drug/Alcohol Induced Causes,Drug/Alcohol Induced Causes Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
Alaska,2,2011,2011,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,10,0,Unreliable,0,0,0
Alaska,2,2011,2011,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,11,0,Unreliable,0,0,0
Alaska,2,2011,2011,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,26,15436,168.4,110,246.8,33
Alaska,2,2011,2011,White,25-34 years,25-34,Drug-Induced Causes,D,18,0,Unreliable,0,0,0
Alaska,2,2011,2011,White,35-44 years,35-44,Drug-Induced Causes,D,20,0,0.0,0,0,0
Alaska,2,2011,2011,White,35-44 years,35-44,Alcohol-Induced Causes,A,12,67438,Unreliable,9.2,31.1,5.1
Alaska,2,2011,2011,White,45-54 years,45-54,Drug-Induced Causes,D,27,0,0.0,0,0,0
Alaska,2,2011,2011,White,45-54 years,45-54,Alcohol-Induced Causes,A,21,0,0.0,0,0,0
Alaska,2,2011,2011,White,55-64 years,55-64,Drug-Induced Causes,D,16,72163,Unreliable,12.7,36,5.5
Alaska,2,2011,2011,White,55-64 years,55-64,Alcohol-Induced Causes,A,23,0,0.0,0,0,0
Alaska,2,2012,2012,American Indian or Alaska Native,25-34 years,25-34,Drug-Induced Causes,D,11,17533,Unreliable,31.3,112.3,18.9
Alaska,2,2012,2012,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,10,0,Unreliable,0,0,0
Alaska,2,2012,2012,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,18,15210,Unreliable,70.1,187,27.9
Alaska,2,2012,2012,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,17,11173,Unreliable,88.6,243.6,36.9
Alaska,2,2012,2012,White,15-24 years,15-24,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Alaska,2,2012,2012,White,25-34 years,25-34,Drug-Induced Causes,D,25,79365,31.5,20.4,46.5,6.3
Alaska,2,2012,2012,White,35-44 years,35-44,Drug-Induced Causes,D,17,0,Unreliable,0,0,0
Alaska,2,2012,2012,White,45-54 years,45-54,Drug-Induced Causes,D,27,0,0.0,0,0,0
Alaska,2,2012,2012,White,45-54 years,45-54,Alcohol-Induced Causes,A,16,79700,Unreliable,11.5,32.6,5
Alaska,2,2012,2012,White,55-64 years,55-64,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Alaska,2,2012,2012,White,55-64 years,55-64,Alcohol-Induced Causes,A,25,73153,34.2,22.1,50.4,6.8
Alaska,2,2013,2013,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,17,0,Unreliable,0,0,0
Alaska,2,2013,2013,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Alaska,2,2013,2013,White,25-34 years,25-34,Drug-Induced Causes,D,19,81797,Unreliable,14,36.3,5.3
Alaska,2,2013,2013,White,35-44 years,35-44,Drug-Induced Causes,D,24,0,0.0,0,0,0
Alaska,2,2013,2013,White,45-54 years,45-54,Drug-Induced Causes,D,16,74782,Unreliable,12.2,34.7,5.3
Alaska,2,2013,2013,White,45-54 years,45-54,Alcohol-Induced Causes,A,18,74782,Unreliable,14.3,38,5.7
Alaska,2,2013,2013,White,55-64 years,55-64,Drug-Induced Causes,D,17,0,Unreliable,0,0,0
Alaska,2,2013,2013,White,55-64 years,55-64,Alcohol-Induced Causes,A,25,72737,34.4,22.2,50.7,6.9
Alaska,2,2014,2014,American Indian or Alaska Native,35-44 years,35-44,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Alaska,2,2014,2014,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,14,13058,Unreliable,58.6,179.9,28.7
Alaska,2,2014,2014,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,18,0,Unreliable,0,0,0
Alaska,2,2014,2014,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,13,11514,Unreliable,60.1,193.1,31.3
Alaska,2,2014,2014,White,25-34 years,25-34,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Alaska,2,2014,2014,White,35-44 years,35-44,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Alaska,2,2014,2014,White,45-54 years,45-54,Drug-Induced Causes,D,22,0,0.0,0,0,0
Alaska,2,2014,2014,White,45-54 years,45-54,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Alaska,2,2014,2014,White,55-64 years,55-64,Drug-Induced Causes,D,18,0,Unreliable,0,0,0
Alaska,2,2014,2014,White,55-64 years,55-64,Alcohol-Induced Causes,A,36,72689,49.5,34.7,68.6,8.3
Alaska,2,2014,2014,White,65-74 years,65-74,Alcohol-Induced Causes,A,10,36713,Unreliable,13.1,50.1,8.6
Alaska,2,2015,2015,American Indian or Alaska Native,25-34 years,25-34,Drug-Induced Causes,D,13,19151,Unreliable,36.1,116.1,18.8
Alaska,2,2015,2015,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,11,0,Unreliable,0,0,0
Alaska,2,2015,2015,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Alaska,2,2015,2015,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,26,0,0.0,0,0,0
Alaska,2,2015,2015,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,19,0,Unreliable,0,0,0
Alaska,2,2015,2015,White,15-24 years,15-24,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Alaska,2,2015,2015,White,25-34 years,25-34,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Alaska,2,2015,2015,White,35-44 years,35-44,Drug-Induced Causes,D,14,64498,Unreliable,11.9,36.4,5.8
Alaska,2,2015,2015,White,45-54 years,45-54,Drug-Induced Causes,D,19,69215,Unreliable,16.5,42.9,6.3
Alaska,2,2015,2015,White,45-54 years,45-54,Alcohol-Induced Causes,A,23,0,0.0,0,0,0
Alaska,2,2015,2015,White,55-64 years,55-64,Drug-Induced Causes,D,13,72800,Unreliable,9.5,30.5,5
Alaska,2,2015,2015,White,55-64 years,55-64,Alcohol-Induced Causes,A,33,72800,45.3,31.2,63.7,7.9
Arizona,4,2005,2005,American Indian or Alaska Native,35-44 years,35-44,Drug-Induced Causes,D,11,42036,Unreliable,13.1,46.8,7.9
Arizona,4,2005,2005,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,29,0,0.0,0,0,0
Arizona,4,2005,2005,American Indian or Alaska Native,45-54 years,45-54,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Arizona,4,2005,2005,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,46,0,0.0,0,0,0
Arizona,4,2005,2005,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,13,19707,Unreliable,35.1,112.8,18.3
Arizona,4,2005,2005,Black or African American,35-44 years,35-44,Drug-Induced Causes,D,10,34978,Unreliable,13.7,52.6,9
Arizona,4,2005,2005,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,20,28081,71.2,43.5,110,15.9
Arizona,4,2005,2005,White,15-24 years,15-24,Drug-Induced Causes,D,71,704307,10.1,7.9,12.7,1.2
Arizona,4,2005,2005,White,25-34 years,25-34,Drug-Induced Causes,D,108,0,0.0,0,0,0
Arizona,4,2005,2005,White,35-44 years,35-44,Drug-Induced Causes,D,202,0,0.0,0,0,0
Arizona,4,2005,2005,White,35-44 years,35-44,Alcohol-Induced Causes,A,68,703231,9.7,7.5,12.3,1.2
Arizona,4,2005,2005,White,45-54 years,45-54,Drug-Induced Causes,D,269,0,0.0,0,0,0
Arizona,4,2005,2005,White,45-54 years,45-54,Alcohol-Induced Causes,A,178,0,0.0,0,0,0
Arizona,4,2005,2005,White,55-64 years,55-64,Drug-Induced Causes,D,75,0,0.0,0,0,0
Arizona,4,2005,2005,White,55-64 years,55-64,Alcohol-Induced Causes,A,153,548759,27.9,23.5,32.3,2.3
Arizona,4,2005,2005,White,65-74 years,65-74,Drug-Induced Causes,D,20,382066,5.2,3.2,8.1,1.2
Arizona,4,2005,2005,White,65-74 years,65-74,Alcohol-Induced Causes,A,92,382066,24.1,19.4,29.5,2.5
Arizona,4,2005,2005,White,75-84 years,75-84,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Arizona,4,2005,2005,White,75-84 years,75-84,Alcohol-Induced Causes,A,31,0,0.0,0,0,0
Arizona,4,2006,2006,American Indian or Alaska Native,25-34 years,25-34,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Arizona,4,2006,2006,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,14,46781,Unreliable,16.4,50.2,8
Arizona,4,2006,2006,American Indian or Alaska Native,35-44 years,35-44,Drug-Induced Causes,D,14,0,Unreliable,0,0,0
Arizona,4,2006,2006,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,31,42943,72.2,49,102.5,13
Arizona,4,2006,2006,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,47,35647,131.8,96.9,175.3,19.2
Arizona,4,2006,2006,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,26,20955,124.1,81,181.8,24.3
Arizona,4,2006,2006,American Indian or Alaska Native,65-74 years,65-74,Alcohol-Induced Causes,A,11,11624,Unreliable,47.2,169.3,28.5
Arizona,4,2006,2006,Black or African American,35-44 years,35-44,Drug-Induced Causes,D,13,37351,Unreliable,18.5,59.5,9.7
Arizona,4,2006,2006,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,22,0,0.0,0,0,0
Arizona,4,2006,2006,Black or African American,55-64 years,55-64,Drug-Induced Causes,D,10,17646,Unreliable,27.2,104.2,17.9
Arizona,4,2006,2006,White,15-24 years,15-24,Drug-Induced Causes,D,75,718736,10.4,8.2,13.1,1.2
Arizona,4,2006,2006,White,25-34 years,25-34,Drug-Induced Causes,D,129,713125,18.1,15,21.2,1.6
Arizona,4,2006,2006,White,25-34 years,25-34,Alcohol-Induced Causes,A,18,0,Unreliable,0,0,0
Arizona,4,2006,2006,White,35-44 years,35-44,Drug-Induced Causes,D,239,0,0.0,0,0,0
Arizona,4,2006,2006,White,35-44 years,35-44,Alcohol-Induced Causes,A,68,0,0.0,0,0,0
Arizona,4,2006,2006,White,45-54 years,45-54,Drug-Induced Causes,D,255,696233,36.6,32.1,41.1,2.3
Arizona,4,2006,2006,White,45-54 years,45-54,Alcohol-Induced Causes,A,160,696233,23.0,19.4,26.5,1.8
Arizona,4,2006,2006,White,55-64 years,55-64,Drug-Induced Causes,D,96,0,0.0,0,0,0
Arizona,4,2006,2006,White,55-64 years,55-64,Alcohol-Induced Causes,A,134,580284,23.1,19.2,27,2
Arizona,4,2006,2006,White,65-74 years,65-74,Drug-Induced Causes,D,26,395277,6.6,4.3,9.6,1.3
Arizona,4,2006,2006,White,65-74 years,65-74,Alcohol-Induced Causes,A,89,0,0.0,0,0,0
Arizona,4,2006,2006,White,75-84 years,75-84,Drug-Induced Causes,D,20,256627,7.8,4.8,12,1.7
Arizona,4,2006,2006,White,75-84 years,75-84,Alcohol-Induced Causes,A,39,256627,15.2,10.8,20.8,2.4
Arizona,4,2007,2007,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,10,48699,Unreliable,9.8,37.8,6.5
Arizona,4,2007,2007,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,47,43570,107.9,79.3,143.4,15.7
Arizona,4,2007,2007,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,52,37519,138.6,103.5,181.8,19.2
Arizona,4,2007,2007,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,17,22177,Unreliable,44.7,122.7,18.6
Arizona,4,2007,2007,American Indian or Alaska Native,65-74 years,65-74,Alcohol-Induced Causes,A,11,11946,Unreliable,46,164.8,27.8
Arizona,4,2007,2007,Black or African American,35-44 years,35-44,Drug-Induced Causes,D,14,39163,Unreliable,19.5,60,9.6
Arizona,4,2007,2007,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,18,0,Unreliable,0,0,0
Arizona,4,2007,2007,White,15-24 years,15-24,Drug-Induced Causes,D,90,0,0.0,0,0,0
Arizona,4,2007,2007,White,25-34 years,25-34,Drug-Induced Causes,D,144,720028,20.0,16.7,23.3,1.7
Arizona,4,2007,2007,White,25-34 years,25-34,Alcohol-Induced Causes,A,14,720028,Unreliable,1.1,3.3,0.5
Arizona,4,2007,2007,White,35-44 years,35-44,Drug-Induced Causes,D,203,715340,28.4,24.5,32.3,2
Arizona,4,2007,2007,White,35-44 years,35-44,Alcohol-Induced Causes,A,87,715340,12.2,9.7,15,1.3
Arizona,4,2007,2007,White,45-54 years,45-54,Drug-Induced Causes,D,298,0,0.0,0,0,0
Arizona,4,2007,2007,White,45-54 years,45-54,Alcohol-Induced Causes,A,185,713321,25.9,22.2,29.7,1.9
Arizona,4,2007,2007,White,55-64 years,55-64,Drug-Induced Causes,D,110,603480,18.2,14.8,21.6,1.7
Arizona,4,2007,2007,White,55-64 years,55-64,Alcohol-Induced Causes,A,152,603480,25.2,21.2,29.2,2
Arizona,4,2007,2007,White,65-74 years,65-74,Drug-Induced Causes,D,38,0,0.0,0,0,0
Arizona,4,2007,2007,White,65-74 years,65-74,Alcohol-Induced Causes,A,93,409321,22.7,18.3,27.8,2.4
Arizona,4,2007,2007,White,75-84 years,75-84,Drug-Induced Causes,D,16,0,Unreliable,0,0,0
Arizona,4,2007,2007,White,75-84 years,75-84,Alcohol-Induced Causes,A,45,258404,17.4,12.7,23.3,2.6
Arizona,4,2008,2008,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,14,50376,Unreliable,15.2,46.6,7.4
Arizona,4,2008,2008,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,51,0,0.0,0,0,0
Arizona,4,2008,2008,American Indian or Alaska Native,45-54 years,45-54,Drug-Induced Causes,D,12,0,Unreliable,0,0,0
Arizona,4,2008,2008,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,43,0,0.0,0,0,0
Arizona,4,2008,2008,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,38,23595,161.1,114,221.1,26.1
Arizona,4,2008,2008,Black or African American,35-44 years,35-44,Drug-Induced Causes,D,10,40752,Unreliable,11.8,45.1,7.8
Arizona,4,2008,2008,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,17,0,Unreliable,0,0,0
Arizona,4,2008,2008,White,15-24 years,15-24,Drug-Induced Causes,D,67,741927,9.0,7,11.5,1.1
Arizona,4,2008,2008,White,25-34 years,25-34,Drug-Induced Causes,D,117,0,0.0,0,0,0
Arizona,4,2008,2008,White,25-34 years,25-34,Alcohol-Induced Causes,A,19,0,Unreliable,0,0,0
Arizona,4,2008,2008,White,35-44 years,35-44,Drug-Induced Causes,D,182,711264,25.6,21.9,29.3,1.9
Arizona,4,2008,2008,White,35-44 years,35-44,Alcohol-Induced Causes,A,66,0,0.0,0,0,0
Arizona,4,2008,2008,White,45-54 years,45-54,Drug-Induced Causes,D,250,0,0.0,0,0,0
Arizona,4,2008,2008,White,45-54 years,45-54,Alcohol-Induced Causes,A,209,726088,28.8,24.9,32.7,2
Arizona,4,2008,2008,White,55-64 years,55-64,Drug-Induced Causes,D,114,620796,18.4,15,21.7,1.7
Arizona,4,2008,2008,White,55-64 years,55-64,Alcohol-Induced Causes,A,172,0,0.0,0,0,0
Arizona,4,2008,2008,White,65-74 years,65-74,Drug-Induced Causes,D,32,0,0.0,0,0,0
Arizona,4,2008,2008,White,65-74 years,65-74,Alcohol-Induced Causes,A,92,429767,21.4,17.3,26.3,2.2
Arizona,4,2008,2008,White,75-84 years,75-84,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Arizona,4,2008,2008,White,75-84 years,75-84,Alcohol-Induced Causes,A,40,0,0.0,0,0,0
Arizona,4,2009,2009,American Indian or Alaska Native,25-34 years,25-34,Drug-Induced Causes,D,12,52053,Unreliable,11.9,40.3,6.7
Arizona,4,2009,2009,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,21,52053,40.3,25,61.7,8.8
Arizona,4,2009,2009,American Indian or Alaska Native,35-44 years,35-44,Drug-Induced Causes,D,14,44082,Unreliable,17.4,53.3,8.5
Arizona,4,2009,2009,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,46,0,0.0,0,0,0
Arizona,4,2009,2009,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,62,0,0.0,0,0,0
Arizona,4,2009,2009,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,38,25104,151.4,107.1,207.8,24.6
Arizona,4,2009,2009,Black or African American,35-44 years,35-44,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Arizona,4,2009,2009,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Arizona,4,2009,2009,White,15-24 years,15-24,Drug-Induced Causes,D,89,744332,12.0,9.6,14.7,1.3
Arizona,4,2009,2009,White,25-34 years,25-34,Drug-Induced Causes,D,174,0,0.0,0,0,0
Arizona,4,2009,2009,White,25-34 years,25-34,Alcohol-Induced Causes,A,23,718952,3.2,2,4.8,0.7
Arizona,4,2009,2009,White,35-44 years,35-44,Drug-Induced Causes,D,188,702649,26.8,22.9,30.6,2
Arizona,4,2009,2009,White,35-44 years,35-44,Alcohol-Induced Causes,A,69,702649,9.8,7.6,12.4,1.2
Arizona,4,2009,2009,White,45-54 years,45-54,Drug-Induced Causes,D,312,0,0.0,0,0,0
Arizona,4,2009,2009,White,45-54 years,45-54,Alcohol-Induced Causes,A,178,731745,24.3,20.8,27.9,1.8
Arizona,4,2009,2009,White,55-64 years,55-64,Drug-Induced Causes,D,146,0,0.0,0,0,0
Arizona,4,2009,2009,White,55-64 years,55-64,Alcohol-Induced Causes,A,193,639296,30.2,25.9,34.4,2.2
Arizona,4,2009,2009,White,65-74 years,65-74,Drug-Induced Causes,D,30,0,0.0,0,0,0
Arizona,4,2009,2009,White,65-74 years,65-74,Alcohol-Induced Causes,A,88,449141,19.6,15.7,24.1,2.1
Arizona,4,2009,2009,White,75-84 years,75-84,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Arizona,4,2009,2009,White,75-84 years,75-84,Alcohol-Induced Causes,A,36,261790,13.8,9.6,19,2.3
Arizona,4,2010,2010,American Indian or Alaska Native,25-34 years,25-34,Drug-Induced Causes,D,14,53543,Unreliable,14.3,43.9,7
Arizona,4,2010,2010,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,30,0,0.0,0,0,0
Arizona,4,2010,2010,American Indian or Alaska Native,35-44 years,35-44,Drug-Induced Causes,D,12,44386,Unreliable,14,47.2,7.8
Arizona,4,2010,2010,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,51,44386,114.9,85.6,151.1,16.1
Arizona,4,2010,2010,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,87,0,0.0,0,0,0
Arizona,4,2010,2010,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,37,0,0.0,0,0,0
Arizona,4,2010,2010,American Indian or Alaska Native,65-74 years,65-74,Alcohol-Induced Causes,A,19,13820,Unreliable,82.8,214.7,31.5
Arizona,4,2010,2010,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,20,37882,52.8,32.2,81.5,11.8
Arizona,4,2010,2010,White,15-24 years,15-24,Drug-Induced Causes,D,119,0,0.0,0,0,0
Arizona,4,2010,2010,White,25-34 years,25-34,Drug-Induced Causes,D,184,714120,25.8,22,29.5,1.9
Arizona,4,2010,2010,White,25-34 years,25-34,Alcohol-Induced Causes,A,21,714120,2.9,1.8,4.5,0.6
Arizona,4,2010,2010,White,35-44 years,35-44,Drug-Induced Causes,D,216,697484,31.0,26.8,35.1,2.1
Arizona,4,2010,2010,White,35-44 years,35-44,Alcohol-Induced Causes,A,78,0,0.0,0,0,0
Arizona,4,2010,2010,White,45-54 years,45-54,Drug-Induced Causes,D,296,0,0.0,0,0,0
Arizona,4,2010,2010,White,45-54 years,45-54,Alcohol-Induced Causes,A,208,734981,28.3,24.5,32.1,2
Arizona,4,2010,2010,White,55-64 years,55-64,Drug-Induced Causes,D,174,0,0.0,0,0,0
Arizona,4,2010,2010,White,55-64 years,55-64,Alcohol-Induced Causes,A,244,0,0.0,0,0,0
Arizona,4,2010,2010,White,65-74 years,65-74,Drug-Induced Causes,D,32,0,0.0,0,0,0
Arizona,4,2010,2010,White,65-74 years,65-74,Alcohol-Induced Causes,A,128,462096,27.7,22.9,32.5,2.4
Arizona,4,2010,2010,White,75-84 years,75-84,Drug-Induced Causes,D,16,0,Unreliable,0,0,0
Arizona,4,2010,2010,White,75-84 years,75-84,Alcohol-Induced Causes,A,33,0,0.0,0,0,0
Arizona,4,2010,2010,White,85+ years,85+,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Arizona,4,2010,2010,White,85+ years,85+,Alcohol-Induced Causes,A,19,0,Unreliable,0,0,0
Arizona,4,2011,2011,American Indian or Alaska Native,15-24 years,15-24,Alcohol-Induced Causes,A,12,69082,Unreliable,9,30.3,5
Arizona,4,2011,2011,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,29,54997,52.7,35.3,75.7,9.8
Arizona,4,2011,2011,American Indian or Alaska Native,35-44 years,35-44,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Arizona,4,2011,2011,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,51,44572,114.4,85.2,150.4,16
Arizona,4,2011,2011,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,60,42109,142.5,108.7,183.4,18.4
Arizona,4,2011,2011,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,39,28043,139.1,98.9,190.1,22.3
Arizona,4,2011,2011,American Indian or Alaska Native,65-74 years,65-74,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Arizona,4,2011,2011,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,12,0,Unreliable,0,0,0
Arizona,4,2011,2011,White,15-24 years,15-24,Drug-Induced Causes,D,112,0,0.0,0,0,0
Arizona,4,2011,2011,White,25-34 years,25-34,Drug-Induced Causes,D,188,724190,26.0,22.2,29.7,1.9
Arizona,4,2011,2011,White,25-34 years,25-34,Alcohol-Induced Causes,A,16,0,Unreliable,0,0,0
Arizona,4,2011,2011,White,35-44 years,35-44,Drug-Induced Causes,D,209,694303,30.1,26,34.2,2.1
Arizona,4,2011,2011,White,35-44 years,35-44,Alcohol-Induced Causes,A,83,694303,12.0,9.5,14.8,1.3
Arizona,4,2011,2011,White,45-54 years,45-54,Drug-Induced Causes,D,279,0,0.0,0,0,0
Arizona,4,2011,2011,White,45-54 years,45-54,Alcohol-Induced Causes,A,221,732668,30.2,26.2,34.1,2
Arizona,4,2011,2011,White,55-64 years,55-64,Drug-Induced Causes,D,175,681932,25.7,21.9,29.5,1.9
Arizona,4,2011,2011,White,55-64 years,55-64,Alcohol-Induced Causes,A,286,681932,41.9,37.1,46.8,2.5
Arizona,4,2011,2011,White,65-74 years,65-74,Drug-Induced Causes,D,50,0,0.0,0,0,0
Arizona,4,2011,2011,White,65-74 years,65-74,Alcohol-Induced Causes,A,119,483348,24.6,20.2,29,2.3
Arizona,4,2011,2011,White,75-84 years,75-84,Drug-Induced Causes,D,20,0,0.0,0,0,0
Arizona,4,2011,2011,White,75-84 years,75-84,Alcohol-Induced Causes,A,46,0,0.0,0,0,0
Arizona,4,2012,2012,American Indian or Alaska Native,25-34 years,25-34,Drug-Induced Causes,D,12,0,Unreliable,0,0,0
Arizona,4,2012,2012,American Indian or Alaska Native,25-34 years,25-34,Alcohol-Induced Causes,A,28,56378,49.7,33,71.8,9.4
Arizona,4,2012,2012,American Indian or Alaska Native,35-44 years,35-44,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Arizona,4,2012,2012,American Indian or Alaska Native,35-44 years,35-44,Alcohol-Induced Causes,A,56,45509,123.1,93,159.8,16.4
Arizona,4,2012,2012,American Indian or Alaska Native,45-54 years,45-54,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Arizona,4,2012,2012,American Indian or Alaska Native,45-54 years,45-54,Alcohol-Induced Causes,A,82,42488,193.0,153.5,239.6,21.3
Arizona,4,2012,2012,American Indian or Alaska Native,55-64 years,55-64,Alcohol-Induced Causes,A,47,0,0.0,0,0,0
Arizona,4,2012,2012,American Indian or Alaska Native,65-74 years,65-74,Alcohol-Induced Causes,A,15,15433,Unreliable,54.4,160.3,25.1
Arizona,4,2012,2012,Black or African American,35-44 years,35-44,Drug-Induced Causes,D,12,0,Unreliable,0,0,0
Arizona,4,2012,2012,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,19,39278,Unreliable,29.1,75.5,11.1
Arizona,4,2012,2012,White,15-24 years,15-24,Drug-Induced Causes,D,90,756400,11.9,9.6,14.6,1.3
Arizona,4,2012,2012,White,25-34 years,25-34,Drug-Induced Causes,D,193,725828,26.6,22.8,30.3,1.9
Arizona,4,2012,2012,White,25-34 years,25-34,Alcohol-Induced Causes,A,26,0,0.0,0,0,0
Arizona,4,2012,2012,White,35-44 years,35-44,Drug-Induced Causes,D,226,694847,32.5,28.3,36.8,2.2
Arizona,4,2012,2012,White,35-44 years,35-44,Alcohol-Induced Causes,A,59,0,0.0,0,0,0
